region,region_type,province,year,month,date_month,penderita_dbd,meninggal,population,population_scale,risk_multiplier,monthly_share,weather_multiplier,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,rainfall_lag_1,rainfall_lag_2,humidity_lag_1,temperature_lag_1,temperature_lag_2,data_origin,synthetic_method,incidence_rate_per_100k
KOTA TANGERANG,kota,BANTEN,2015,12,2015-12-01,23,0,1900000,0.18095238095238095,0.9,0.028236439612154652,0.8779065950022301,27.89,31.15,24.58,80.88,7.46,4.34,0.56,75.69,28.75,28.53,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.2105263157894737
KOTA TANGERANG,kota,BANTEN,2017,1,2017-01-01,63,0,1900000,0.18095238095238095,0.9,0.10434500385411173,1.0373182014041034,26.75,30.7,24.66,86.06,11.0,5.25,9.59,84.57,27.12,27.4,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,3.3157894736842106
KOTA TANGERANG,kota,BANTEN,2017,2,2017-02-01,89,0,1900000,0.18095238095238095,0.9,0.13298713943770538,1.2287478369455291,26.6,29.79,24.49,87.06,19.52,11.0,5.25,86.06,26.75,27.12,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,4.684210526315789
KOTA TANGERANG,kota,BANTEN,2017,3,2017-03-01,154,0,1900000,0.18095238095238095,0.9,0.19465292709643392,1.5006363834908163,27.15,30.37,24.74,83.89,7.38,19.52,11.0,87.06,26.6,26.75,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,8.105263157894736
KOTA TANGERANG,kota,BANTEN,2017,4,2017-04-01,102,0,1900000,0.18095238095238095,0.9,0.16191326220130633,1.087829306699093,27.41,30.65,24.99,84.46,8.42,7.38,19.52,83.89,27.15,26.6,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,5.368421052631579
KOTA TANGERANG,kota,BANTEN,2017,5,2017-05-01,69,0,1900000,0.18095238095238095,0.9,0.14970181346099234,1.140352529415488,27.79,30.93,24.56,82.47,4.54,8.42,7.38,84.46,27.41,27.15,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,3.631578947368421
KOTA TANGERANG,kota,BANTEN,2017,6,2017-06-01,59,0,1900000,0.18095238095238095,0.9,0.08896912653657349,0.9947626297035395,27.23,30.45,24.93,83.74,4.39,4.54,8.42,82.47,27.79,27.41,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,3.105263157894737
KOTA TANGERANG,kota,BANTEN,2017,7,2017-07-01,29,0,1900000,0.18095238095238095,0.9,0.048683516572680434,0.9976599527477102,27.05,30.34,22.96,80.87,2.26,4.39,4.54,83.74,27.23,27.79,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.5263157894736843
KOTA TANGERANG,kota,BANTEN,2017,8,2017-08-01,21,0,1900000,0.18095238095238095,0.9,0.027506186863564444,0.8661679083409527,26.89,30.18,22.75,78.86,0.58,2.26,4.39,80.87,27.05,27.23,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.1052631578947367
KOTA TANGERANG,kota,BANTEN,2017,9,2017-09-01,11,0,1900000,0.18095238095238095,0.9,0.01789119234046006,0.7672319076729875,27.52,31.77,23.87,77.46,1.98,0.58,2.26,78.86,26.89,27.05,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.5789473684210527
KOTA TANGERANG,kota,BANTEN,2017,10,2017-10-01,6,0,1900000,0.18095238095238095,0.9,0.021826443263418396,0.8015569275992019,28.07,31.68,25.64,79.79,6.99,1.98,0.58,77.46,27.52,26.89,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.3157894736842105
KOTA TANGERANG,kota,BANTEN,2017,11,2017-11-01,10,0,1900000,0.18095238095238095,0.9,0.023286948760598808,1.021016839900408,27.95,31.69,25.34,80.72,11.01,6.99,1.98,79.79,28.07,27.52,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.5263157894736842
KOTA TANGERANG,kota,BANTEN,2017,12,2017-12-01,12,0,1900000,0.18095238095238095,0.9,0.028236439612154652,1.1573431834240657,27.14,31.45,24.44,84.11,7.79,11.01,6.99,80.72,27.95,28.07,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.631578947368421
KOTA TANGERANG,kota,BANTEN,2018,1,2018-01-01,44,0,1900000,0.18095238095238095,0.9,0.10434500385411173,1.1044809095099395,26.98,30.56,24.87,84.63,6.49,7.79,11.01,84.11,27.14,27.95,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,2.3157894736842106
KOTA TANGERANG,kota,BANTEN,2018,2,2018-02-01,58,0,1900000,0.18095238095238095,0.9,0.13298713943770538,1.070911133461228,26.6,29.32,24.28,86.64,16.07,6.49,7.79,84.63,26.98,27.14,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,3.0526315789473686
KOTA TANGERANG,kota,BANTEN,2018,3,2018-03-01,128,0,1900000,0.18095238095238095,0.9,0.19465292709643392,1.3880843814902946,27.38,31.25,24.66,82.83,10.07,16.07,6.49,86.64,26.6,26.98,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,6.7368421052631575
KOTA TANGERANG,kota,BANTEN,2018,4,2018-04-01,89,0,1900000,0.18095238095238095,0.9,0.16191326220130633,1.1540814570277764,27.85,30.69,25.38,82.7,5.66,10.07,16.07,82.83,27.38,26.6,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,4.684210526315789
KOTA TANGERANG,kota,BANTEN,2018,5,2018-05-01,76,0,1900000,0.18095238095238095,0.9,0.14970181346099234,1.0354074135847848,27.84,31.1,25.15,82.52,2.17,5.66,10.07,82.7,27.85,27.38,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,4.0
KOTA TANGERANG,kota,BANTEN,2018,6,2018-06-01,36,0,1900000,0.18095238095238095,0.9,0.08896912653657349,0.926421161655431,27.45,30.55,24.08,81.44,1.97,2.17,5.66,82.52,27.84,27.85,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.894736842105263
KOTA TANGERANG,kota,BANTEN,2018,7,2018-07-01,21,0,1900000,0.18095238095238095,0.9,0.048683516572680434,0.8836753063635557,26.71,30.13,22.31,76.08,0.1,1.97,2.17,81.44,27.45,27.84,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.1052631578947367
KOTA TANGERANG,kota,BANTEN,2018,8,2018-08-01,17,0,1900000,0.18095238095238095,0.9,0.027506186863564444,0.6872046338862505,26.81,30.57,22.23,75.65,0.54,0.1,1.97,76.08,26.71,27.45,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.8947368421052632
KOTA TANGERANG,kota,BANTEN,2018,9,2018-09-01,5,0,1900000,0.18095238095238095,0.9,0.01789119234046006,0.6947612244763745,27.67,31.77,23.67,73.72,1.85,0.54,0.1,75.65,26.81,26.71,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.2631578947368421
KOTA TANGERANG,kota,BANTEN,2018,10,2018-10-01,4,0,1900000,0.18095238095238095,0.9,0.021826443263418396,0.7231648977256325,28.52,32.95,25.26,74.55,3.29,1.85,0.54,73.72,27.67,26.81,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.21052631578947367
KOTA TANGERANG,kota,BANTEN,2018,11,2018-11-01,8,0,1900000,0.18095238095238095,0.9,0.023286948760598808,0.8139815041555246,28.12,33.64,25.73,78.78,5.94,3.29,1.85,74.55,28.52,27.67,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.42105263157894735
KOTA TANGERANG,kota,BANTEN,2018,12,2018-12-01,12,0,1900000,0.18095238095238095,0.9,0.028236439612154652,0.969705713427674,27.75,32.03,24.86,80.52,6.65,5.94,3.29,78.78,28.12,28.52,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.631578947368421
KOTA TANGERANG,kota,BANTEN,2019,1,2019-01-01,127,0,1900000,0.18095238095238095,0.9,0.10434500385411173,1.01512828445779,27.32,31.21,25.05,83.93,13.54,6.65,5.94,80.52,27.75,28.12,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,6.68421052631579
KOTA TANGERANG,kota,BANTEN,2019,2,2019-02-01,255,0,1900000,0.18095238095238095,0.9,0.13298713943770538,1.2796270553034994,27.66,30.85,25.13,82.3,8.96,13.54,6.65,83.93,27.32,27.75,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,13.421052631578949
KOTA TANGERANG,kota,BANTEN,2019,3,2019-03-01,333,0,1900000,0.18095238095238095,0.9,0.19465292709643392,1.1192894644344735,27.65,31.26,24.6,81.75,8.07,8.96,13.54,82.3,27.66,27.32,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,17.526315789473685
KOTA TANGERANG,kota,BANTEN,2019,4,2019-04-01,225,0,1900000,0.18095238095238095,0.9,0.16191326220130633,1.0804839798883312,28.18,31.05,25.56,82.84,8.43,8.07,8.96,81.75,27.65,27.66,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,11.842105263157894
KOTA TANGERANG,kota,BANTEN,2019,5,2019-05-01,224,0,1900000,0.18095238095238095,0.9,0.14970181346099234,1.13316826782591,28.08,31.25,25.3,81.97,5.41,8.43,8.07,82.84,28.18,27.65,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,11.789473684210527
KOTA TANGERANG,kota,BANTEN,2019,6,2019-06-01,130,0,1900000,0.18095238095238095,0.9,0.08896912653657349,1.0204163866745846,27.39,30.74,23.63,79.4,1.21,5.41,8.43,81.97,28.08,28.18,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,6.842105263157895
KOTA TANGERANG,kota,BANTEN,2019,7,2019-07-01,60,0,1900000,0.18095238095238095,0.9,0.048683516572680434,0.8152396587309158,26.62,30.25,22.15,79.25,0.63,1.21,5.41,79.4,27.39,28.08,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,3.1578947368421053
KOTA TANGERANG,kota,BANTEN,2019,8,2019-08-01,30,0,1900000,0.18095238095238095,0.9,0.027506186863564444,0.7675605257187333,26.57,30.27,22.22,76.2,0.24,0.63,1.21,79.25,26.62,27.39,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.5789473684210527
KOTA TANGERANG,kota,BANTEN,2019,9,2019-09-01,15,0,1900000,0.18095238095238095,0.9,0.01789119234046006,0.6890468858160798,27.51,32.52,22.73,73.31,0.13,0.24,0.63,76.2,26.57,26.62,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.7894736842105263
KOTA TANGERANG,kota,BANTEN,2019,10,2019-10-01,19,0,1900000,0.18095238095238095,0.9,0.021826443263418396,0.6571500225992326,28.68,34.16,24.46,71.5,2.06,0.13,0.24,73.31,27.51,26.57,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.0
KOTA TANGERANG,kota,BANTEN,2019,11,2019-11-01,26,0,1900000,0.18095238095238095,0.9,0.023286948760598808,0.7176259039960207,28.7,33.25,24.92,74.45,4.98,2.06,0.13,71.5,28.68,27.51,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.368421052631579
KOTA TANGERANG,kota,BANTEN,2019,12,2019-12-01,41,0,1900000,0.18095238095238095,0.9,0.028236439612154652,0.8689220610410442,28.23,32.16,25.76,79.68,8.45,4.98,2.06,74.45,28.7,28.68,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,2.1578947368421053
KOTA TANGERANG,kota,BANTEN,2020,1,2020-01-01,81,0,1900000,0.18095238095238095,0.9,0.10434500385411173,1.06813483834962,27.49,30.71,25.01,84.41,12.47,8.45,4.98,79.68,28.23,28.7,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,4.263157894736842
KOTA TANGERANG,kota,BANTEN,2020,2,2020-02-01,140,0,1900000,0.18095238095238095,0.9,0.13298713943770538,1.2637095016547601,27.38,30.84,25.45,85.87,20.58,12.47,8.45,84.41,27.49,28.23,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,7.368421052631579
KOTA TANGERANG,kota,BANTEN,2020,3,2020-03-01,252,0,1900000,0.18095238095238095,0.9,0.19465292709643392,1.5345028414733757,27.72,30.3,25.83,84.45,10.8,20.58,12.47,85.87,27.38,27.49,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,13.263157894736842
KOTA TANGERANG,kota,BANTEN,2020,4,2020-04-01,169,0,1900000,0.18095238095238095,0.9,0.16191326220130633,1.2225007284634208,27.98,31.33,25.64,83.46,6.87,10.8,20.58,84.45,27.72,27.38,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,8.894736842105264
KOTA TANGERANG,kota,BANTEN,2020,5,2020-05-01,113,0,1900000,0.18095238095238095,0.9,0.14970181346099234,1.0925180443306934,28.1,31.22,26.03,84.29,5.62,6.87,10.8,83.46,27.98,27.72,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,5.947368421052632
KOTA TANGERANG,kota,BANTEN,2020,6,2020-06-01,57,0,1900000,0.18095238095238095,0.9,0.08896912653657349,1.0769023587033795,27.63,30.46,25.19,83.37,2.08,5.62,6.87,84.29,28.1,27.98,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,3.0
KOTA TANGERANG,kota,BANTEN,2020,7,2020-07-01,40,0,1900000,0.18095238095238095,0.9,0.048683516572680434,0.934464967992764,27.16,30.0,23.89,81.58,2.79,2.08,5.62,83.37,27.63,28.1,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,2.1052631578947367
KOTA TANGERANG,kota,BANTEN,2020,8,2020-08-01,21,0,1900000,0.18095238095238095,0.9,0.027506186863564444,0.9010905444345163,27.19,30.56,23.8,82.07,1.8,2.79,2.08,81.58,27.16,27.63,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.1052631578947367
KOTA TANGERANG,kota,BANTEN,2020,9,2020-09-01,8,0,1900000,0.18095238095238095,0.9,0.01789119234046006,0.8828676889335972,27.67,31.15,24.78,79.39,3.87,1.8,2.79,82.07,27.19,27.16,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.42105263157894735
KOTA TANGERANG,kota,BANTEN,2020,10,2020-10-01,16,0,1900000,0.18095238095238095,0.9,0.021826443263418396,0.9047411112228263,27.69,31.38,25.34,81.25,6.64,3.87,1.8,79.39,27.67,27.19,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.8421052631578947
KOTA TANGERANG,kota,BANTEN,2020,11,2020-11-01,12,0,1900000,0.18095238095238095,0.9,0.023286948760598808,1.0282873749256152,27.85,31.59,24.93,81.3,7.96,6.64,3.87,81.25,27.69,27.67,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.631578947368421
KOTA TANGERANG,kota,BANTEN,2020,12,2020-12-01,27,0,1900000,0.18095238095238095,0.9,0.028236439612154652,1.0746137442470771,26.95,30.34,24.6,85.2,7.41,7.96,6.64,81.3,27.85,27.69,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.4210526315789473
KOTA TANGERANG SELATAN,kota,BANTEN,2015,1,2015-01-01,78,0,1400000,0.13333333333333333,0.85,0.10434500385411173,1.2015231740192958,23.86,28.61,20.12,89.11,11.31,11.31,11.31,89.11,23.86,23.86,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,5.571428571428571
KOTA TANGERANG SELATAN,kota,BANTEN,2015,2,2015-02-01,98,0,1400000,0.13333333333333333,0.85,0.13298713943770538,1.2015231740192958,24.01,29.2,19.21,89.4,17.33,11.31,17.33,89.11,23.86,24.01,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,6.999999999999999
KOTA TANGERANG SELATAN,kota,BANTEN,2015,3,2015-03-01,150,0,1400000,0.13333333333333333,0.85,0.19465292709643392,1.3937457020313104,24.3,30.54,20.59,88.64,10.25,17.33,11.31,89.4,24.01,23.86,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,10.714285714285714
KOTA TANGERANG SELATAN,kota,BANTEN,2015,4,2015-04-01,99,0,1400000,0.13333333333333333,0.85,0.16191326220130633,1.1751358739541435,24.69,29.99,20.75,88.38,7.11,10.25,17.33,88.64,24.3,24.01,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,7.071428571428571
KOTA TANGERANG SELATAN,kota,BANTEN,2015,5,2015-05-01,80,0,1400000,0.13333333333333333,0.85,0.14970181346099234,1.0890124736350228,24.78,29.95,18.89,86.63,3.96,7.11,10.25,88.38,24.69,24.3,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,5.714285714285714
KOTA TANGERANG SELATAN,kota,BANTEN,2015,6,2015-06-01,41,0,1400000,0.13333333333333333,0.85,0.08896912653657349,0.9602679750082737,24.48,29.95,18.2,84.27,1.13,3.96,7.11,86.63,24.78,24.69,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,2.9285714285714284
KOTA TANGERANG SELATAN,kota,BANTEN,2015,7,2015-07-01,28,0,1400000,0.13333333333333333,0.85,0.048683516572680434,0.8144153314186144,23.88,29.61,18.06,83.93,0.3,1.13,3.96,84.27,24.48,24.78,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,2.0
KOTA TANGERANG SELATAN,kota,BANTEN,2015,8,2015-08-01,14,0,1400000,0.13333333333333333,0.85,0.027506186863564444,0.7611525227459228,24.28,30.74,17.09,80.53,0.53,0.3,1.13,83.93,23.88,24.48,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.0
KOTA TANGERANG SELATAN,kota,BANTEN,2015,9,2015-09-01,10,0,1400000,0.13333333333333333,0.85,0.01789119234046006,0.7096084538469161,25.19,32.72,17.85,74.79,0.31,0.53,0.3,80.53,24.28,23.88,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.7142857142857143
KOTA TANGERANG SELATAN,kota,BANTEN,2015,10,2015-10-01,4,0,1400000,0.13333333333333333,0.85,0.021826443263418396,0.6125738991238746,26.7,35.17,19.81,70.0,0.59,0.31,0.53,74.79,25.19,24.28,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.2857142857142857
KOTA TANGERANG SELATAN,kota,BANTEN,2015,11,2015-11-01,9,0,1400000,0.13333333333333333,0.85,0.023286948760598808,0.6,26.38,35.33,21.3,79.21,8.41,0.59,0.31,70.0,26.7,25.19,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.6428571428571429
KOTA TANGERANG SELATAN,kota,BANTEN,2015,12,2015-12-01,17,0,1400000,0.13333333333333333,0.85,0.028236439612154652,0.9918859161326008,25.32,31.26,20.32,84.53,8.89,8.41,0.59,79.21,26.38,26.7,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.2142857142857142
KOTA TANGERANG SELATAN,kota,BANTEN,2017,1,2017-01-01,27,0,1400000,0.13333333333333333,0.85,0.10434500385411173,0.9901612691998862,24.12,29.97,20.49,89.29,8.71,4.31,9.93,88.33,24.3,24.76,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.9285714285714286
KOTA TANGERANG SELATAN,kota,BANTEN,2017,2,2017-02-01,51,0,1400000,0.13333333333333333,0.85,0.13298713943770538,1.1364289591236267,24.09,29.21,20.59,90.55,16.48,8.71,4.31,89.29,24.12,24.3,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,3.6428571428571432
KOTA TANGERANG SELATAN,kota,BANTEN,2017,3,2017-03-01,108,0,1400000,0.13333333333333333,0.85,0.19465292709643392,1.395559533199667,24.5,29.8,20.66,88.12,8.86,16.48,8.71,90.55,24.09,24.12,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,7.714285714285714
KOTA TANGERANG SELATAN,kota,BANTEN,2017,4,2017-04-01,82,0,1400000,0.13333333333333333,0.85,0.16191326220130633,1.1293375750940968,24.83,29.62,20.8,88.92,8.93,8.86,16.48,88.12,24.5,24.09,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,5.857142857142857
KOTA TANGERANG SELATAN,kota,BANTEN,2017,5,2017-05-01,66,0,1400000,0.13333333333333333,0.85,0.14970181346099234,1.1600995641843832,25.29,30.43,19.49,86.61,5.74,8.93,8.86,88.92,24.83,24.5,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,4.714285714285714
KOTA TANGERANG SELATAN,kota,BANTEN,2017,6,2017-06-01,23,0,1400000,0.13333333333333333,0.85,0.08896912653657349,1.0312160695151094,24.54,30.02,20.18,87.51,4.55,5.74,8.93,86.61,25.29,24.83,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.6428571428571428
KOTA TANGERANG SELATAN,kota,BANTEN,2017,7,2017-07-01,19,0,1400000,0.13333333333333333,0.85,0.048683516572680434,0.9883158314745477,24.45,30.01,17.87,84.76,2.51,4.55,5.74,87.51,24.54,25.29,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.3571428571428572
KOTA TANGERANG SELATAN,kota,BANTEN,2017,8,2017-08-01,6,0,1400000,0.13333333333333333,0.85,0.027506186863564444,0.8652487801898464,24.31,30.52,17.66,81.86,0.77,2.51,4.55,84.76,24.45,24.54,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.42857142857142855
KOTA TANGERANG SELATAN,kota,BANTEN,2017,9,2017-09-01,3,0,1400000,0.13333333333333333,0.85,0.01789119234046006,0.746233607226384,25.22,31.73,18.94,79.77,2.83,0.77,2.51,81.86,24.31,24.45,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.21428571428571427
KOTA TANGERANG SELATAN,kota,BANTEN,2017,10,2017-10-01,6,0,1400000,0.13333333333333333,0.85,0.021826443263418396,0.7955031088451882,25.51,31.59,21.34,84.52,9.49,2.83,0.77,79.77,25.22,24.31,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.42857142857142855
KOTA TANGERANG SELATAN,kota,BANTEN,2017,11,2017-11-01,9,0,1400000,0.13333333333333333,0.85,0.023286948760598808,1.1069797166023474,25.16,31.39,20.73,85.54,12.4,9.49,2.83,84.52,25.51,25.22,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.6428571428571429
KOTA TANGERANG SELATAN,kota,BANTEN,2017,12,2017-12-01,12,0,1400000,0.13333333333333333,0.85,0.028236439612154652,1.2038107798026445,24.44,30.7,20.37,87.89,7.52,12.4,9.49,85.54,25.16,25.51,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.8571428571428571
KOTA TANGERANG SELATAN,kota,BANTEN,2018,1,2018-01-01,49,0,1400000,0.13333333333333333,0.85,0.10434500385411173,1.0820867384921204,24.16,29.76,20.38,88.89,6.6,7.52,12.4,87.89,24.44,25.16,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,3.4999999999999996
KOTA TANGERANG SELATAN,kota,BANTEN,2018,2,2018-02-01,52,0,1400000,0.13333333333333333,0.85,0.13298713943770538,1.0659462848786436,24.11,28.81,19.72,89.71,15.15,6.6,7.52,88.89,24.16,24.44,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,3.7142857142857144
KOTA TANGERANG SELATAN,kota,BANTEN,2018,3,2018-03-01,83,0,1400000,0.13333333333333333,0.85,0.19465292709643392,1.3384117397617645,24.73,30.31,20.54,87.23,10.21,15.15,6.6,89.71,24.11,24.16,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,5.928571428571429
KOTA TANGERANG SELATAN,kota,BANTEN,2018,4,2018-04-01,57,0,1400000,0.13333333333333333,0.85,0.16191326220130633,1.1589783453674063,25.22,30.64,20.45,87.19,7.16,10.21,15.15,87.23,24.73,24.11,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,4.071428571428572
KOTA TANGERANG SELATAN,kota,BANTEN,2018,5,2018-05-01,54,0,1400000,0.13333333333333333,0.85,0.14970181346099234,1.0837640606371974,25.13,30.41,19.8,85.64,2.64,7.16,10.21,87.19,25.22,24.73,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,3.857142857142857
KOTA TANGERANG SELATAN,kota,BANTEN,2018,6,2018-06-01,23,0,1400000,0.13333333333333333,0.85,0.08896912653657349,0.911820448209621,24.87,30.09,19.53,84.77,2.33,2.64,7.16,85.64,25.13,25.22,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.6428571428571428
